S.No,0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62
,ID_REF,GSM877126,GSM877127,GSM877128,GSM877129,GSM877130,GSM877131,GSM877132,GSM877133,GSM877134,GSM877135,GSM877136,GSM877137,GSM877138,GSM877139,GSM877140,GSM877141,GSM877142,GSM877143,GSM877144,GSM877145,GSM877146,GSM877147,GSM877148,GSM877149,GSM877150,GSM877151,GSM877152,GSM877153,GSM877154,GSM877155,GSM877156,GSM877157,GSM877158,GSM877159,GSM877160,GSM877161,GSM877162,GSM877163,GSM877164,GSM877165,GSM877166,GSM877167,GSM877168,GSM877169,GSM877170,GSM877171,GSM877173,GSM877174,GSM877175,GSM877176,GSM877177,GSM877178,GSM877179,GSM877180,GSM877181,GSM877182,GSM877183,GSM877184,GSM877185,GSM877186,GSM877187,GSM877188
1581,1554459_s_at,2.984661581,2.9642816360000004,2.767040785,2.799756693,2.8344923910000004,2.660579314,2.935402332,3.08979507,2.724769274,2.8887988860000005,2.908381088,2.718114653,2.905558923,2.739328426,2.770878423,2.545942999,2.830505485,2.7702764460000004,2.885931474,2.8041911460000004,2.654233791,2.8188628469999997,2.859846995,2.742233311,3.123978067,2.522128167,3.6412576810000004,2.995305192,3.009941772,2.7235973860000002,2.835039291,2.860018945,2.699710027,2.790515454,3.133714013,2.83942663,2.867844049,2.8159545930000003,3.0028722739999996,2.7360986,3.020026357,3.036398249,2.698856741,2.8102030769999997,2.9779727819999997,2.741353062,2.852613465,3.0058748160000004,2.61052063,2.760794355,2.746810519,2.6903983069999997,2.928580677,2.9793085510000004,2.8240512000000004,3.1423564369999997,2.8305798939999995,2.9642816360000004,2.8082221460000003,2.897701903,2.7856494030000003,2.646971444
1582,1554460_at,2.8243799810000003,2.9417901439999996,2.72408257,2.6535649340000003,2.8481568989999997,2.6834884530000003,2.668080025,2.730699903,2.939459111,2.7852613739999996,3.136109919,2.65831748,2.712436893,2.683259843,2.684819584,2.655767959,2.993961877,2.8881928560000003,2.9144330739999997,2.495945012,2.65941615,3.160826002,2.780149198,2.7641827869999998,2.710923125,2.90806442,2.678964786,2.8518216219999997,2.7137847280000003,2.9012070289999996,2.613148636,2.5910894069999997,2.734053968,2.82631496,2.865037282,2.693515135,2.9128510810000003,2.393288594,3.0012605160000003,2.7994854730000003,2.7213654419999997,2.880593602,2.705712034,2.633571812,2.585070451,2.62187386,2.480690374,2.652854795,2.956422513,2.657805094,2.9306421489999996,2.6627317440000002,2.46593394,2.765135307,2.783225365,2.8237017719999997,2.959532246,2.61134335,2.919047504,2.6490263080000003,2.890949724,2.7496517239999996
1583,1554462_a_at,6.269894827000001,7.616980591,6.836992907999999,7.511269124,7.441865077,8.337186486,8.453304329,7.047194938,7.338701689,7.858823085,7.489970823999999,7.351596111,7.5102104789999995,7.374738467999999,7.804678751,7.38360656,7.980633225,7.132289905,8.631932899,6.758772093999999,7.047535955,7.346302439,7.694920004,7.349478017000001,7.40933826,7.417252699,7.777908712,7.476988069,7.557677196,7.5233229029999995,6.9178823320000005,6.979808314,8.049656142,7.831063022,7.874444961,7.901267732000001,7.5862594329999995,7.408752335,7.169352991,7.8280878629999995,7.166534329,6.988707497,8.31825924,6.921727519,7.023033911000001,6.985783398,7.154600885,7.313925958,7.424158908,6.640853637999999,8.060890582999999,7.450248072000001,6.983747407,8.123463105,7.40219838,7.43019756,7.382227286,7.280215687,7.4227606,7.114894425,6.774470278,7.4651694420000005
1584,1554464_a_at,7.845528582999999,7.931739325,7.747555224,7.142434201,8.65366046,8.224401752,8.431601179,7.796887653,8.120380499,8.20047229,8.563535723,8.069931772,8.678362827,8.739476904,7.709764632000001,8.118618837,8.860015616,8.210642086,8.227972707000001,7.965605544,8.15390416,7.889849307,8.490296891,7.926676922,8.298973598,8.19173069,8.38784117,7.646895914,7.922973615,8.663127019,8.642982197,8.52931912,8.372953315,8.439972259,7.54581394,8.787908343,7.751905902000001,8.543588194,8.006383154,8.36796098,9.290904219,7.859025269,8.657653847,8.138485102,8.389825527000001,8.007825596,8.078641765,7.931108794,8.910474805,7.930606361000001,7.8578435429999995,8.222569044,7.9173487410000005,8.75849546,8.357205042,7.036021077000001,8.513214994,8.117545442,8.647036214,7.585955027000001,7.836479097000001,7.397387779
1585,1554465_s_at,3.6697865989999996,4.0505483,4.031500033,3.824137748,4.060164425,3.6946983610000004,4.75048498,3.961169622,4.5159283619999995,4.070575646,4.82884869,4.373281924,4.687040705,4.196214173,4.034133665,4.609865837,3.7728185639999996,3.553970374,4.247336666,3.804167385,3.858892413,4.850240005,4.378026499,4.09149515,4.854313469,3.869315056,3.798256687,2.969100132,3.8470173069999998,3.929299542,4.054969713999999,4.228150467,4.310371994,3.7265582489999995,3.5488715760000002,4.297608115,3.016471422,4.246472488,3.802310112,4.091844012,4.494458354,4.251596177,4.399381831,3.611246349,3.8586282,3.800454643,3.856673745,3.5324026369999997,3.4909129180000003,3.989865955,4.875963809,3.70333906,3.8944567639999996,4.2586923080000005,4.343517059,4.524354182,3.8217887210000003,3.4746966560000003,4.190669375,4.685089245,4.243735759,3.755946751
1586,1554466_a_at,8.06607201,8.625632559,7.8778662310000005,8.153695324,7.914488561000001,7.653713344,8.486353266,8.448809158,8.733295262999999,8.394139017999999,8.565976769,8.532649748999999,9.072717726,8.393575586,8.788616866,8.454507074,6.8665943270000005,8.134757252,8.343659817999999,7.675522775,8.286944324,8.818041992000001,8.306632357,8.376644084,8.779052557,8.533639451,8.204508403,8.181683408,8.33228432,7.863613568,8.239725624,8.255527026000001,7.750821767000001,8.049398842,8.937788768999999,8.605961987999999,7.835654149,8.47244805,8.358162684,8.107780137,8.442793845,8.113879756000001,8.237038523999999,8.348574701,8.21127638,8.205436752,8.015505113,8.268336318,8.974859192,8.459668788,7.603120836,8.358363942999999,7.393025004,8.177220427,8.199968491,8.521111309,8.286017602000001,8.735912739,8.129106499,7.770291808,8.616356563,7.182731637000001
1587,1554468_s_at,4.355007167,4.430900414,4.791255172,4.870334884,4.542413794,4.440729789,4.500883426000001,4.7703731419999995,4.436662266,4.51523882,4.600243442,4.781218087,4.725821409,4.4190908680000005,4.400112858,4.417304139,4.079484634,4.384803673,4.932091109,4.706665043,4.426623746000001,4.615043082,4.4996108580000005,4.4708912530000005,4.524578851,4.624131707,4.507772753,4.941562265,4.646215931,4.499567721,4.634564136,4.194380749,4.374278357,4.651506138,4.625211225,4.782927965,4.578913672,4.8481456089999995,4.527146705,4.118025342,4.65983665,4.249430464,4.550954109,4.955163296,4.679600496,4.326630433,4.3397754939999995,4.711976816,4.879502811,4.055540328,4.530056152,4.779066155,4.126391277,4.423752061,4.163370858,4.4919371,4.511162796,4.332971817,4.507040962,4.659395873,4.798750919,4.484858531
1588,1554469_at,3.419751303,4.268157908,3.7687273880000003,3.2173101060000002,3.26690418,3.274801645,3.3228413310000002,3.366421336,3.480407778,3.343032257,3.502440322,3.243684374,3.6772528889999996,3.262493026,3.5045421560000003,3.88907741,3.5093645060000003,3.697883885,3.7402294339999997,2.9043170939999996,3.6960843469999998,3.778603285,3.422968749,3.015525807,3.335352115,3.71505411,3.255680302,4.248059635,3.331073588,3.6708000039999997,3.669886918,3.445210223,3.3975195410000003,3.837767597,3.4997972969999998,3.401701596,3.5798087689999996,3.167690835,3.247152587,3.219748783,2.966860871,2.969436346,3.682045698,3.4659594410000003,3.337951473,3.4980599039999998,3.572252707,3.633840953,3.31269177,3.269463571,3.0687188869999997,3.0742065010000004,3.5639453910000003,3.33674755,3.227635938,3.49984624,3.129351902,3.224357429,3.462332379,3.4639695930000003,3.621726689,3.1786791660000002
1589,1554470_s_at,5.69108173,5.616792253,5.819766611,5.086193695,5.229474794,5.281131978,5.400955746,6.394021242000001,5.800007685,5.75225066,6.032332608,5.553622283999999,5.993925899,4.995602495,6.265908914,6.066128976,5.24917483,5.477880029,5.892470232000001,4.802047353,5.539084546000001,5.0966088019999995,5.64542754,5.4255327310000006,5.745221089,5.787696114,5.369872055,6.090684183,5.854723537999999,5.616982666,5.487735152000001,5.907625196000001,5.162268509,5.660651947000001,5.701134804,5.3098354169999995,5.609698857000001,5.243363841,6.105540601,5.848803333999999,5.1772385210000005,4.982838973,5.539222532999999,5.738114424,5.929818355,6.11435018,5.892571884,6.064972192000001,6.0415885320000005,5.183389667,5.688716400000001,5.85877281,5.412383219,5.71733782,5.335293373,5.758153628,5.037335762,5.92214318,5.69108173,6.253630157000001,6.069275749,5.429416842
1590,1554471_a_at,5.933384287000001,6.5852945720000005,6.123578317000001,6.42826076,6.5374338839999995,6.2990256979999995,5.878549912,6.5082489610000005,5.800274902999999,5.721831117000001,5.899096419,6.386106182000001,6.051537341,6.04887295,6.136175142000001,6.271910892999999,6.466510286,5.707287308,6.371669267000001,5.135611517,5.687492472000001,5.981266579,6.351889451,5.666731676,6.032187492,6.1446630120000005,5.8792705960000005,5.868644977000001,5.695742847999999,6.248529592000001,6.473281587000001,5.817956441000001,5.865050267999999,6.822089415,6.136630319,5.734796702000001,6.604758397,6.038689,6.437473982,6.232636172,5.652972242000001,6.135851227000001,6.098567246,6.15867544,6.547735821,6.363574925,6.21895752,6.269844898,6.559483375,5.866875287,6.394009111,6.4917571370000005,5.893577683999999,6.225496022000001,6.362088633,6.073810018,6.052523841,5.623231191,6.050661371,6.056080327999999,6.159234458999999,6.609979373
1591,1554472_a_at,4.389204744,4.564392805,5.238964382,5.5923471970000005,4.798354881,4.494685462,4.933380085,4.130162422,5.6879862,4.803799005,5.437694388,4.718442049,4.995915509,4.356388984,4.338451152,4.617434827,4.694078638,4.852311809,6.771193352999999,4.231878171,4.780702832,5.240432685,4.826540663,4.62729256,5.053131868,4.105559352,4.46268313,4.27625152,4.230865784,4.612386464,4.505103956,5.386916191,4.277104355,4.535297138,3.661078877,4.641488977,4.563078293,4.706632909,4.9794523580000005,4.7749618069999995,4.575425358,4.176359338,4.710506935,4.546405147,4.493567947,4.151377866,4.346346592,4.545886896,5.438122608,5.200300754,5.575498491,4.442236202,3.994373861,4.7335717530000005,5.2710558139999995,4.823391054,4.555093519,4.521836967,5.3214260819999994,7.233504667,5.332748722,5.473430152000001
1592,1554473_at,3.883469137,3.0575062969999998,3.3447803289999998,2.979008803,3.1304724889999997,3.234868648,3.408816986,2.9974150039999996,3.3790626660000003,2.8648545789999997,3.281582938,3.32659003,3.098123227,2.939683033,2.9053692769999997,3.126896763,4.210968984,3.4006347530000003,4.07526848,3.639745968,3.13660017,3.0185995460000004,2.821029989,3.312657283,3.207855615,3.030108868,3.053689595,3.490339463,3.412548665,3.1625688110000003,3.203957644,3.367617717,3.1886582519999997,3.095668508,2.8971651960000004,2.799592483,3.150913736,3.4044992389999997,2.9462838889999996,3.77295807,2.805544068,3.474803647,3.1451080289999997,3.302398231,3.2783631860000004,3.47143262,3.584243662,3.1808221810000004,3.1851170989999997,2.85665695,3.0888871069999997,2.806906347,3.927355374,2.9310078010000002,3.307748089,3.9031757000000007,3.1337513880000003,3.006575621,3.725846549,4.942776857,3.199976692,3.124378108
1593,1554474_a_at,5.074650189,5.852356084,7.137862877000001,5.764466979,7.538785342000001,7.2430737060000006,6.288795363999999,5.612340675,5.473703536,5.953103393999999,4.818468714,5.64105544,6.209455385,6.619795572,5.774066188,7.658684837999999,9.009517568,6.681213723,4.180037861000001,6.244593045,6.604448201,5.094768698,6.9451254360000005,5.191134987,5.260998903,6.730030327000001,7.160051925,4.504986874,6.640853637999999,7.065269657999999,6.37329088,5.499048865,7.601653841,5.635242504,5.215859083,4.104524908,6.494682532000001,6.400924149,4.313447844,8.223267082000001,4.852850882,6.952308099,8.951501402,5.390529366,6.165762184,5.645274851,6.785108719,5.42418603,5.561670382000001,5.5488324129999995,5.297572733,4.953262105,6.160229669,8.88093866,7.050436177000001,5.599892869,5.73297209,5.750604696,8.507468053,5.2080494669999995,6.177123057,5.32228271
1594,1554475_a_at,4.3409987469999995,4.462779288,4.568439499999999,4.543088495,4.247405841,4.455612907,4.4133419410000005,4.824086079,4.3401245,4.346700499,4.454287132,4.249980288,4.66381353,4.425732653,4.579562789,4.619795517,4.296097784,4.362305832,4.466165984,4.463001413,4.873603651,4.716521524,4.1309888930000005,4.509178142,4.565280673,4.374186362,4.362933186,4.657211933,4.353625361000001,4.385843722,4.419314268,4.518280936,4.403937124,4.520423735,4.797113969,4.440036648,4.211602149,4.563473215,4.573274151000001,4.400457616000001,4.397786007,4.735706578,4.572181329,4.344362512,4.8087019269999995,4.57075621,4.216771635,4.803063619,4.136546708,4.617856432,4.298560975,4.868520834,4.814657895,4.5673730830000006,4.09455239,4.643670653,4.474672457,3.9588387560000005,4.339609024,4.316070267,4.394445059,4.356774488
1595,1554476_x_at,3.698159927,3.542883696,3.856766575,3.489620202,3.154185603,3.5003944939999996,3.799065885,3.474699526,3.817399379,3.519341595,3.7580396130000002,3.7582405039999998,3.399904845,3.9085269819999997,3.687670392,3.560142457,3.531180932,3.3680437910000003,3.445840729,3.9688538739999997,3.6707732510000004,3.604178156,3.389265765,3.4023362319999997,3.445067162,3.6555033889999997,3.363402587,3.4169342260000004,3.439443682,3.44412326,3.610451401,3.784323605,3.6646657589999996,3.2725797489999997,3.5119385010000004,3.537239306,3.2967783369999997,3.334882038,3.419791757,3.2232285739999997,3.629988949,3.81958071,3.5459999460000002,3.400825921,3.2809506319999997,3.4030849819999998,3.537973705,3.3234560419999997,3.6067987510000004,3.352607875,3.6766994680000002,3.7700995330000002,3.821067821,3.4561865480000002,3.73721752,3.6627133730000003,3.5109041060000004,3.4401262619999997,3.478176887,3.8413341260000005,3.62092982,3.6796832810000004
1596,1554478_a_at,5.325875693,5.190720187,5.532817978,5.385918149,5.4659038010000005,5.588063844,5.328297017,5.509148317,6.03795112,5.4944252979999995,5.505565497999999,5.964837182,5.334693688,5.733811804,5.330187506000001,5.359357763999999,4.922689926,5.429562565,5.2831765310000005,5.219962848,5.548868649,5.5345002260000005,5.597133827,5.7225826810000004,5.662747184,5.423090714,5.629337583,5.072764268,5.141435843,5.477545797,5.651002642999999,5.645719465,4.941784655,5.760863217000001,5.450603505,5.632284782,5.011543915,5.507686629,5.622546319,5.317567769,5.191681078999999,5.011543915,5.4549528039999995,6.016536106,5.666514195,5.250131659,5.243025412,5.440662841,5.632555257999999,5.5522592710000005,6.046296699,5.632576527,5.034278536,5.795456115,5.163223539,5.47040354,5.5402282629999995,5.412406814,5.444399982999999,5.549111116000001,5.8695823560000004,5.887294757
1597,1554479_a_at,6.811124236,6.254907482,6.647207363,7.240969369,6.904971517000001,7.38134895,6.740769406,6.506611755,6.174444433,7.311033502000001,6.205030319,7.147406252000001,6.359415911,6.865643722000001,7.391232467999999,6.6810046729999994,8.560014016,7.759743822000001,6.287876148,7.1419624520000005,7.673648131,8.158091412000001,6.904000346,7.697625872000001,6.465250106,7.082042984,7.075204801,6.833683947999999,7.059360298,6.964403527999999,7.068033432999999,6.839333622000001,7.83392144,7.533085162000001,7.352023466,6.783010177,8.025561654,6.479151399,6.810868158,7.381456009,6.719936091,6.910098549,7.749673807000001,6.960689687,6.50156027,7.375675232000001,7.340076112999999,6.6786914479999995,5.926569434,7.242968302,7.226334766,6.620543976,7.258690071,7.592922162000001,6.74873293,7.2857741570000005,7.012380684,6.317495194,7.292592981,6.710901847000001,7.070299202999999,6.391407264
1598,1554480_a_at,9.167991961,10.2952242,8.969268261,8.821078518,8.584421823,8.664094026,9.83392534,9.442184721,9.947835629,9.483264598,9.301233764,9.509981155,9.880493556000001,9.585062758,9.823549013,9.893942425,8.512139517,9.258215148,9.586679262999999,9.459751572,9.181870079,9.439598679,9.034221107999999,9.454203422,9.961110182,8.915462682000001,9.600533295,8.849302302,9.583963795,9.1195733,9.100524114,9.661756672000001,9.221148332,9.151342947,9.206597732999999,9.406663941,8.694209846,9.704084449,9.147546996,9.017479217,9.251520458,9.982050658,9.078844193,9.213735465,9.106509056,9.023788227999999,8.835139147000001,9.911725178,9.621088437000001,8.939498808,10.40996316,9.14690089,8.624680789,9.532202251000001,9.458079446000001,9.863983523,9.688173283,9.341241294,9.504522664,8.846667101,9.682269998999999,9.292034608
1599,1554481_a_at,4.7929513230000005,4.970788682,4.667068104,4.712329468,4.2953309410000005,4.272333904,4.955413384,4.30659085,4.845083091,4.759375671,4.7218298910000005,5.449338966,5.193271175,4.730742858999999,4.832691577,4.668598478,4.518624378999999,4.849400428,4.759541933,4.15278467,4.902859428999999,4.533283735,4.658320641,4.387108404,4.812982687,4.689917557,4.61781419,4.807084041,4.584080532,4.419349611,5.257679003,4.405302665,4.464344781,4.540980664,4.811249053,4.901215354,4.530348319,4.8735157860000005,4.668598478,4.354377896,4.712329468,4.873280796,4.850195737,5.329264168,4.7574316219999995,4.903220728,4.45210976,5.031642815,4.860014705,4.328113564,4.762493315,4.113091873,4.750019657,4.32421964,4.90770277,4.6444565330000005,4.179173418,4.007093525,3.97998945,4.87791011,5.2466790219999995,4.291346987
1600,1554482_a_at,7.064370732,7.550959248,7.47688098,7.597246202000001,7.709925429,7.546481684,6.824678475,7.467451931,6.9959505570000005,7.06214398,7.636441682999999,7.474926572999999,7.402480157,8.434712265,7.3298163270000005,7.718390761,6.792245451,7.259505855,7.32252568,6.836281833999999,7.265997039,7.57296799,7.316325767,7.096113859,7.597917952,7.086285209,7.661061413,7.875225792,7.461744671,7.379489273,7.659689312,6.519030035,7.353722601,8.81826692,8.107313116,7.399646087000001,7.203920941,7.17028286,8.079025434,7.068127412000001,6.478119826,6.668533666,7.3332166889999995,8.004769449,7.438596111,7.576135312000001,7.0650659970000005,7.2631170339999995,7.433016457999999,7.826944328,6.435168662000001,8.165159045,7.419908864,7.027212184,7.028777634,6.743156367,7.770395912000001,8.047496212,7.7392148270000005,7.729605021,7.877425562000001,7.696853751
1601,1554483_at,5.944411013,6.00516211,5.7300482420000005,6.6348471479999995,6.428195243999999,6.493413377,5.852971173999999,6.298503847,6.20546133,6.187195625,5.932854098,6.8267760079999995,6.2809414960000005,6.2305872860000004,6.61965704,6.63319657,5.899729234,6.396982956,6.277901867000001,6.522853737,6.341182927,6.080704705,6.615683954,5.7000964110000005,6.545338197,6.858203613,6.152158385,7.149112665,6.507123855,6.480293675,6.1534962989999995,6.262767345,6.392974552999999,6.5972207229999995,6.9993185570000005,6.327869132999999,6.160076502999999,6.784648133999999,6.481913479,6.600855635,6.130360807000001,6.306140352000001,7.026394794,7.481536321,7.962272017,6.658006397,6.371087195,7.588259507,6.431311981,6.534675676,6.2602798470000005,6.951552996,6.712761200000001,7.170656114,6.517695879,6.479548359,6.417338429,7.0314335560000005,5.248400203,6.999095307,6.276691051,6.3687151239999995
1602,1554485_s_at,4.376784672,5.055650668999999,3.990939899,5.68796049,5.495414188,5.3348058389999995,4.911487697,5.15756097,4.958412622,5.298289959,4.492464678,6.056583019,4.955097343,5.14133097,4.933968775,6.385684949,4.885304661,5.828929495,4.35043723,5.599854389,5.816447591,4.439130071,5.947542389,4.164019307,6.049264718,6.475229411,5.26157178,7.484133056,6.518533238,6.225421511,5.530139423,5.552763157,4.912164669,5.880382425,6.282111785,4.886416487,4.94915139,6.572645855,5.460785823999999,5.584530566000001,4.423584648,6.245212465,6.715953636,7.237389677,8.522686157999999,5.879819752,6.257279812,7.941221852999999,5.844490017,5.6475013579999995,5.008908365,6.465813442999999,6.79847864,6.895685082000001,5.474382464,5.911677287000001,5.974156665,6.450544954,4.544207069,6.748618437,5.81516028,5.147986195
1603,1554486_a_at,3.505988395,3.4522066089999996,3.533959556,3.3888773989999996,3.73635672,3.3736850030000003,3.254643643,3.464280558,3.254643643,3.078769636,3.0148020389999997,3.258543305,3.24060313,3.074424992,3.3545859680000003,3.0160951639999998,3.324753138,3.0645341360000002,3.515683443,3.2346691489999997,3.277606961,3.7688955930000003,3.029230918,3.047389129,3.13574187,3.647541152,3.5315531589999996,3.704599277,3.2215257210000003,3.4248152239999996,2.8286022060000002,2.985976183,3.048684,2.7285913089999996,3.5749144339999996,2.9016149330000003,3.327209934,3.043326898,3.46687747,3.65988677,3.238041335,3.2024507339999997,3.1660285189999997,2.616796306,4.0145738280000005,2.935945265,3.122080265,3.150036749,3.464280558,3.4000006060000003,3.443911185,2.883669032,3.466137245,3.0658762489999996,3.4836204060000004,3.3660556710000002,3.282027312,3.242634186,3.476647962,2.7874159819999997,3.443579205,3.2294778610000003
1604,1554487_a_at,4.397723731,4.323454955,4.3343226360000005,4.094991728,4.2224320760000005,4.200735579,5.243863568,4.236846323,4.9159013830000005,4.625067553,4.298311922,4.405965662,4.811381016,4.295256687,4.3025421989999995,4.360237993999999,4.201526815,4.685153416,4.155655197,5.491353301,4.688031928,4.1277703169999995,4.358156519,5.071377274,4.571991726,4.1960953530000005,4.766938831,4.264682892,4.518955875,4.321426429,4.128557805,5.261127661000001,4.258915828999999,5.150074159,4.5165537239999995,4.250617364,4.388373069,4.820326157,4.0190669869999995,4.384595524,4.037740633,4.487252094,4.4324703539999994,4.403471839,4.38720654,5.157839579,4.9035224280000005,4.523985788,4.537123134,4.862610033999999,5.508445267000001,3.7771594569999998,3.6529005989999996,4.882660973,4.412854384,4.916792467,4.21967773,4.841534355,4.938282023,4.859166458,4.970768639,4.911439472
1605,1554488_at,3.994940653,4.52126712,4.03884631,4.092380659,3.888840803,3.8596756489999997,4.074166074,4.009561711,4.197635408,3.9886691310000004,4.062500762,3.746172497,3.91523332,4.11998908,4.226924017,3.95141377,3.697119279,4.167238352,4.146560687,4.000691312,3.931600708,4.228651883,4.0455080269999995,3.88327176,4.0087889169999995,3.7342799330000003,4.204931588,4.016737422,3.9684704539999998,3.841691338,4.183120096000001,4.008378007,3.8502107010000004,4.085123125,3.935465218,4.2948075889999995,4.018491789,4.43448181,3.88802103,3.8136371239999995,4.096741894,3.7415186589999996,3.9844085739999997,4.007374843,4.00029837,4.029279406000001,3.969238223,4.149185838999999,3.878381335,4.043513496,4.01440738,4.226965901,4.055637058,3.793334235,3.873256758,4.013538155,3.90437661,3.693601642,3.6351472989999998,4.41193754,4.2577544860000005,4.06522116
1606,1554489_a_at,6.1203213,7.6784706389999995,6.607471307000001,6.474393992,5.903979857,5.72528648,4.901123312,7.113720964,5.352283212,6.215416086,5.552842635,5.0342982460000005,5.877235589,6.898318263999999,5.9235318029999995,6.401507737,5.801193911,5.809678616,6.210066301,5.339134767,5.906283944,6.5948928229999995,5.953942903,5.699565722000001,5.359914174,5.78885466,5.633224222000001,7.152886688,5.6421431360000005,5.984145795,6.73777458,6.057653365,5.968862591000001,7.055183951,6.65048798,6.045597292999999,6.5906790410000005,6.434658579,6.356413604,5.063333649,6.663729644,5.283807802,5.558969735,6.302369805,6.413351898999999,5.648469264,5.735409705,6.493158836,6.005875174,5.547826845,6.330983056,6.524266677000001,6.407583025,5.858190436,5.0780319910000005,5.841408797000001,6.77609065,5.227131175,5.6997176210000005,8.172410831,6.204857007999999,6.3151956060000005
1607,1554491_a_at,2.983801334,2.695414881,2.913736656,2.927394273,2.713462287,2.6902154439999997,2.681890421,2.635856921,2.8106867,2.8101727989999996,3.075045352,3.052630485,2.95455206,2.759923381,2.89146356,2.787801107,2.9398352489999997,3.116506052,2.850766189,2.774263884,2.747328649,2.901180441,2.80705244,2.873688441,2.916937472,2.95814541,2.784018927,2.676946656,2.8944584989999997,2.8416571619999997,2.62713037,3.0102874180000003,3.063502527,2.7459026539999996,2.872416288,2.707058615,2.8600381560000003,3.035684055,2.8503047169999998,2.773349456,3.07332926,2.846639288,2.8503152999999997,2.890070819,2.8033068489999997,2.7681868689999996,2.6549084869999997,3.18172332,2.845946577,2.794215873,2.8608052969999997,2.797075417,2.703972326,2.99865258,2.819637755,2.769390345,2.85789002,2.8267841660000004,2.642531824,3.004523213,2.757552454,3.1422324739999996
1608,1554492_at,2.7661880080000003,3.139160622,2.747159685,2.5672479459999997,2.657090593,2.7752070630000003,2.535014178,2.807514564,2.753124296,2.816597116,2.695403991,2.696716883,2.748962593,3.019792817,2.985784476,2.6116720819999997,2.7739171000000002,2.9753554269999998,3.209180622,2.653329765,2.640000585,2.7809076010000005,2.638502279,2.64183727,2.84015262,2.805705175,2.6976956789999997,2.9368907789999996,2.9688633419999997,2.785831097,2.8487431969999997,2.488022254,2.632313861,2.7025860980000003,2.720705122,2.622420571,2.727374675,2.853510429,2.552355936,2.625755152,2.7126349039999997,2.782781082,2.756163999,2.669363158,2.723663723,2.8722683410000003,2.770703278,2.5057505030000002,2.3586939119999997,2.7485786,2.813041205,2.790845305,2.614561386,2.824981741,2.747631703,2.794964751,2.519130904,2.87044118,2.6913989660000004,2.62693502,2.7294871080000003,2.850162802
1609,1554493_s_at,3.6555202560000004,5.446823918,4.919439488,4.034016104,4.430957299999999,4.156830267,4.62252648,5.692754152000001,4.1535911930000005,4.254778923,4.703061636,4.109623507,5.108229879,4.8497962160000005,4.0051042,4.012275218,4.0765450560000005,4.324217275,5.047593234,3.950890235,4.454516926,4.877038476,4.389910702,4.027579088,4.377446188,4.553367272,4.430191064,4.487335246000001,4.305130698999999,4.44254735,3.514847459,4.993455945,3.8213510139999998,4.556584808,4.391345692,4.136721016,4.187832298,4.4885562530000005,4.402983097,4.608227573,4.836797042,4.29292996,4.203564084,4.411915958,4.625403265,4.769130627,3.9137942960000003,4.363377936,4.36612509,4.138552483,4.339700054,4.634776242,3.9050216189999998,4.458487583,4.607695564,4.24183216,4.29169463,4.202670169,4.391049835,4.426222147,4.665806817,3.6913013169999997
1610,1554494_at,3.242017159,2.956481505,3.118067092,2.826168814,3.152832395,3.1143061760000004,2.976256305,2.937602226,2.75629073,3.4096577339999996,3.216969962,2.9145483139999997,3.216555381,2.9435013710000004,2.892946005,2.671790248,2.8051173560000002,3.052831533,3.02244935,3.062306373,2.6984667780000002,2.8870333739999996,2.991093428,2.884006616,2.978704754,3.008065748,2.7779586380000003,3.1854477539999997,2.706229356,2.8105582460000003,2.783033816,2.9009344710000002,3.2205673999999997,2.859629014,3.050932791,3.125952128,3.039356109,2.93776636,2.956481505,2.763575188,2.7707293219999998,2.741395753,3.0026430239999997,2.8726637339999996,2.8701689439999996,2.912357025,3.008985903,3.0952636989999998,2.737244747,3.2402584219999997,2.531390879,3.381410385,2.9725264819999997,2.777797493,2.958899044,2.8190118760000002,2.842697515,2.7341736969999997,2.861992537,2.7948891430000002,3.2312290439999996,3.1485911069999997
1611,1554495_s_at,3.100202022,3.141137304,2.677989546,2.8800222719999997,2.889437903,2.961540551,2.965889058,2.807514564,2.9228525839999997,2.781449898,3.117610042,2.77140642,3.084166015,2.963441529,3.000414122,2.9375839339999996,2.940889925,2.924200645,3.302649913,2.848711437,3.060888944,3.26919851,2.9872109030000003,2.9746933639999997,3.142172364,2.941091601,3.099806369,3.070523263,2.886928835,3.089954037,2.7311677060000004,3.041106192,3.223134333,3.160639437,3.1486425739999997,3.175401436,3.150701013,2.773151028,3.131216788,2.8942932530000003,3.0764616,3.1296212580000002,3.055546112,2.98068468,2.881291997,3.005263345,3.045706942,2.92081006,2.9080346510000004,3.116917852,2.973856292,2.85097629,2.7913675189999996,3.156032705,2.90225424,2.926447385,2.7590339189999997,2.880525925,2.560933319,3.023077691,2.876922416,2.9501437839999998
